#{"t_start": 1721926562.069568, "env_id": "None"}
r,d_r,l,t
2903.275589,-13021.347475,8000,62.671971
2794.784336,-4811.141415,8000,217.003643
-5326.384655,-14901.226842,8000,370.980648
-5799.428183,-2843.96198,8000,525.344563
-5197.542563,2802.953179,8000,682.618801
-5107.22277,2758.99244,8000,841.762537
-5274.687375,-5738.645245,8000,997.511936
-4577.740032,2721.288018,8000,1156.151636
2794.40855,-5921.82958,8000,1313.507886
-4717.010405,-4744.248795,8000,1455.564438
1771.541352,2499.075017,8000,1609.644956
-4908.93034,-6006.143202,8000,1761.875561
-5151.788023,-4917.732872,8000,1905.051662
2741.528666,2826.812587,8000,2049.985321
2889.5399,-4390.48562,8000,2206.802119
2816.970175,2837.34029,8000,2365.94816
-6335.668343,2805.952284,8000,2526.587484
-4456.340202,2700.487661,8000,2669.98831
-5489.450713,2856.743684,8000,2826.774687
2750.997496,2818.171377,8000,2983.844292
2785.286915,2768.321056,8000,3138.046325
2876.658592,2812.403458,8000,3295.786309
2811.161404,-5251.410481,8000,3455.133851
-5845.871771,2765.791416,8000,3613.834507
2787.958987,2799.479451,8000,3773.251663
2867.364885,2885.174094,8000,3916.106126
-4564.900291,2867.126608,8000,4077.470047
2896.688912,2868.034124,8000,4225.653726
-4812.054103,2708.857765,8000,4381.212292
-4335.052462,-4419.88278,8000,4523.648688
183.374584,452.147207,1100,4624.349384
-5985.914995,-4971.30597,8000,4781.632679
2712.046575,2809.944072,8000,4939.587583
-2059.086565,-2340.710714,8000,5082.839912
2844.220337,2859.930816,8000,5222.507438
-4649.836546,-5786.328568,8000,5377.136625
2852.661327,2754.467336,8000,5533.685244
-5889.530457,2809.24569,8000,5688.884037
2803.541332,2912.292194,8000,5842.53462
-1546.47104,2763.27149,8000,6003.118778
2793.505,2886.39834,8000,6149.767017
2869.533421,-14048.016294,8000,6305.594809
2745.263481,-5869.441679,8000,6446.850897
2870.020086,2841.728098,8000,6590.429785
2820.63338,2857.237588,8000,6728.130655
2831.664803,2851.706084,8000,6881.373528
-4957.479471,-5691.107341,8000,7036.749521
2778.93058,2835.955242,8000,7192.135272
-4777.763324,-4374.862347,8000,7346.431777
2865.023026,2782.725422,8000,7498.641831
2900.742691,-10696.776693,8000,7641.836572
-5621.480391,2842.753912,8000,7787.039979
2840.544552,2734.697744,8000,7941.134503
2803.61684,-4191.800523,8000,8094.354457
2790.400021,2770.162276,8000,8250.352808
-4968.873863,2825.326711,8000,8400.744773
-3175.630426,2890.025825,8000,8541.902408
2889.900566,-5357.773092,8000,8696.090504
599.490585,165.702756,1813,8710.954479
1984.456353,2727.199544,8000,8850.244024
-4121.387033,2840.025907,8000,9004.836438
-4900.54254,-5624.334432,8000,9138.782419
2789.151445,2848.149484,8000,9292.446262
-5281.144805,-4661.321351,8000,9444.633164
-6045.406034,-6366.949639,8000,9598.136073
2776.077338,2807.855135,8000,9751.505887
-4559.880011,2694.453485,8000,9906.362411
-520.691095,242.678491,1431,9918.697947
-1740.943336,2705.954623,8000,10063.46984
-41.87516,1985.97741,5504,10186.994042
2777.739533,-6268.628921,8000,10339.677647
-1009.33576,2850.18671,8000,10478.49837
2837.514161,2614.037694,8000,10631.141649
-5366.505693,-6389.950132,8000,10784.580472
2688.679898,2839.753371,8000,10923.360267
-1190.752511,-3200.523495,3270,10948.215905
2794.903733,2787.62789,8000,11101.852154
2785.1587,-6123.851715,8000,11254.144112
2835.875428,-5689.196365,8000,11395.882826
-5684.993088,2090.992371,8000,11549.217482
2791.977224,2764.558684,8000,11689.697709
-4337.929805,-4255.383412,8000,11838.624761
-4639.919724,2806.803957,8000,11992.05437
2823.862051,-6257.813758,8000,12143.014376
-5088.400832,2690.744326,8000,12296.124911
2820.195872,-5177.396132,8000,12420.6552
2749.316084,-4483.207391,8000,12576.856389
-6596.184688,2705.891516,8000,12732.970344
2085.287821,2765.432154,8000,12889.384777
-2550.87217,-5271.947255,8000,13015.30787
-4089.001316,384.137221,8000,13152.529691
-265.176687,326.952271,1099,13159.669361
-5263.550993,-13522.315169,8000,13314.682028
-4709.065173,-5103.846154,8000,13469.238828
2570.371361,-11072.710558,8000,13611.156668
-854.249547,593.724661,1802,13708.052902
-6054.213108,-6845.980427,8000,13867.10581
-7504.444786,-6129.331534,8000,14026.059952
-455.154845,2734.503471,8000,14181.019515
2735.985173,2745.167901,8000,14337.148207
-3092.229091,-3438.151183,5307,14378.748736
-4892.8813,-6214.644122,8000,14533.617325
-2614.391881,2601.007993,8000,14675.767366
-537.089746,773.455817,2177,14693.504207
-3621.639875,-5625.641146,8000,14847.954158
-5496.749856,-13967.250152,8000,14991.033537
-501.61521,202.360088,1624,15089.893885
-323.257236,680.576745,2118,15107.827157
2748.474248,2677.187903,8000,15262.339806
2629.668272,2757.14763,8000,15416.454246
2649.567936,2393.322548,8000,15568.243339
2632.367614,-10255.570953,8000,15713.651554
-5941.933716,-9532.465525,8000,15867.736109
2573.211337,-2064.914291,8000,16018.412124
-265.729103,348.935706,1016,16028.39469
-2275.942901,2643.676741,8000,16183.236747
2665.835785,-6397.772675,8000,16318.466537
-5298.684509,-2777.091635,8000,16460.931254
2537.803867,-3660.005718,8000,16615.020664
2657.367666,-5094.474394,8000,16758.657553
2488.233392,-5955.026075,8000,16907.453346
2791.685923,2739.526658,8000,17052.968131
19.948211,1072.862359,8000,17206.95689
2559.803011,-5271.52745,8000,17310.369438
719.572181,-9939.911246,8000,17450.279123
-2624.498642,-3393.96637,8000,17590.069947
2587.066158,2558.460129,8000,17746.137349
2738.693045,-4848.55647,8000,17897.621539
-4973.347234,2476.527775,8000,18053.201757
-4080.422349,-2441.891265,8000,18213.034426
263.112053,-3868.995817,8000,18355.400081
-3967.552284,-4159.43462,8000,18504.121139
-2605.612786,-12648.512687,8000,18644.956047
2725.014704,-6183.063075,8000,18801.586637
-4704.292315,-754.694274,8000,18941.74651
-5320.306727,2254.647276,7236,19089.170119
-5753.336374,253.408883,8000,19244.848418
-3910.532765,2694.842958,8000,19380.268131
2560.797382,2510.866767,8000,19535.913907
2803.732827,2745.839022,8000,19677.795163
2654.203015,2674.503273,8000,19834.711861
1371.206099,2699.541388,8000,19957.243458
2726.415149,2612.904288,8000,20097.375832
-6522.632843,-5526.273838,8000,20249.45862
-5822.083253,-2713.833709,8000,20390.616014
-1274.978594,-5018.172718,8000,20544.538961
2759.299372,2564.346717,8000,20695.276782
2638.782545,-6077.927732,8000,20849.125912
1281.754243,557.902297,6171,20988.370164
2497.87013,-4718.956389,8000,21141.386414
-1699.820041,2138.76893,6293,21194.851717
2510.882401,2373.356555,8000,21341.024073
2622.244801,2695.460915,8000,21482.812197
1667.060798,-4771.592877,8000,21621.605106
-5437.169975,-2909.396876,8000,21742.792009
-229.617551,2562.683747,8000,21870.788625
-3884.11838,-4941.207309,8000,22028.408557
-1024.506426,-4414.218746,8000,22185.858733
-2694.94273,2532.868435,8000,22330.69439
1636.302717,1625.996868,4800,22437.184803
-2310.774696,-6295.739648,8000,22590.895843
2659.578756,1102.898713,8000,22733.864611
-3678.888796,1752.44461,5486,22852.175833
-3189.731476,2744.750052,8000,23005.879099
-4729.943612,-9704.092907,6112,23143.604445
2680.328401,-3612.643378,8000,23298.2089
-4170.19142,2488.246279,8000,23453.183695
-5993.119623,-8097.958466,8000,23607.393815
-2715.539686,2626.671565,8000,23762.676395
-5832.360004,-9235.27176,8000,23917.767359
-6311.647309,-13480.082926,8000,24074.570451
2633.815817,2655.57693,8000,24229.957599
-5793.582852,2530.059584,8000,24388.383049
2747.606115,1527.594376,8000,24545.181597
2553.305661,2709.382955,8000,24703.718406
2757.062592,2776.590525,8000,24840.712505
-1511.692176,-3516.358807,8000,24997.920537
-623.706658,591.893762,1734,25012.182562
282.080098,2226.886846,8000,25168.109833
2583.388402,-5490.681905,8000,25326.966676
-5443.879457,-5220.564526,8000,25454.121219
2414.97615,-1087.556484,8000,25589.477243
-333.257868,492.863948,1878,25605.598549
-3282.79877,-6183.56588,8000,25759.849064
-4898.04752,2524.285697,8000,25906.050207
-23.793024,-6456.440868,8000,26027.913252
-3836.352225,-6627.549477,8000,26177.830204
2771.170752,2641.950577,8000,26323.957969
2711.237528,2832.702904,8000,26469.940625
2623.005682,2445.310889,8000,26624.14471
2376.676001,1612.029487,8000,26775.853599
-5436.894373,-5055.656567,8000,26926.041629
-6376.095141,-11475.850886,8000,27077.178669
2575.582143,-3024.42101,8000,27231.024201
2207.335641,-3184.363864,8000,27386.464804
-6055.075793,2694.605564,8000,27524.698825
-5425.380146,-640.142382,7385,27675.627009
-2726.578719,-956.067369,8000,27830.984186
-6530.171058,2597.680607,8000,27973.681861
2462.469302,399.042447,8000,28114.658015
1806.04598,-8314.272876,8000,28262.760494
-6418.040664,2724.08057,8000,28416.097848
-2839.956177,1040.293381,8000,28573.687057
2676.23377,2683.320675,8000,28730.129095
246.836178,2636.565664,8000,28859.857064
2627.816785,2507.112497,8000,29013.867408
-2532.633339,-3556.390746,6727,29156.8614
-5605.953092,-1914.199073,8000,29310.690552
1324.211808,-11972.917682,8000,29470.417142
2637.620091,2625.141639,8000,29628.571027
2623.392459,2362.779511,8000,29788.17878
687.760499,1114.078316,8000,29940.939792
-2088.985029,1411.297265,4174,29976.817308
-2820.14687,-5161.039673,8000,30130.580333
-2078.260882,2582.958385,8000,30268.124081
1226.583117,-3216.342088,8000,30421.129956
2534.748925,-9314.324686,8000,30575.325675
-6015.965711,-4199.592746,8000,30730.485117
-3445.984127,-5443.95228,8000,30882.884465
2748.181776,2644.335239,8000,31036.36808
-1983.658853,-3023.350311,8000,31187.071181
-610.480144,2491.548028,8000,31343.028826
-4672.377555,-2002.991953,8000,31502.104819
-4345.601417,-5857.085564,8000,31639.547402
2641.880606,-6630.480562,8000,31790.301336
-6290.775875,2108.093784,7614,31941.384341
2623.816409,-5259.882116,8000,32082.28504
2671.41405,-1360.566424,8000,32236.145126
2725.87233,-4993.557975,8000,32386.750693
2645.458329,2331.664059,8000,32529.413183
2523.851912,-2339.257669,8000,32683.540452
2731.839847,-4036.698732,8000,32818.065067
-6407.455112,-3724.613502,8000,32966.398974
2393.859001,-1906.377335,8000,33108.505532
975.632068,-1601.137871,8000,33260.669272
-20.031735,947.971624,2909,33350.591679
963.771238,-12626.275995,8000,33504.449731
-1975.604292,2310.171246,8000,33659.117612
-2751.848959,-4655.019405,8000,33799.482646
-3585.862232,-6434.133427,8000,33951.023446
-2381.033015,-6330.841298,8000,34102.078681
2699.421859,2552.525299,8000,34251.446068
-4113.81318,714.4314,8000,34405.961121
2626.044217,-10021.752326,8000,34558.61102
2695.23732,2444.399097,8000,34712.473864
691.272575,-10224.663915,8000,34866.096171
2079.387158,-8128.694653,8000,34997.633212
-2108.310939,-3025.172416,3694,35029.314703
2679.153273,1360.06872,8000,35184.400925
2619.275755,2620.564835,8000,35330.125457
-5803.987792,2488.240023,8000,35483.109536
-3407.50757,2561.703634,8000,35639.527346
-5940.725742,2746.288986,8000,35794.788413
2176.486009,-2802.567819,8000,35947.711413
-3249.842054,-1640.058246,6262,36086.920226
2531.170423,2673.356757,8000,36242.745551
2501.981624,-3708.209559,8000,36396.836067
-2812.649945,22.802495,8000,36536.964743
-5930.629881,-6139.608903,8000,36687.675268
-3843.534993,-11298.052506,8000,36826.748202
-5980.315118,2523.524585,8000,36982.015639
-5707.827316,-6178.11537,8000,37120.971213
-5931.541038,2769.632287,8000,37274.837123
1422.691675,-6221.698483,8000,37432.407286
2764.34205,-4623.955909,8000,37576.066537
2284.126929,2497.552841,8000,37734.106276
-6284.938083,-5724.581661,8000,37879.089142
-181.651078,1842.024133,8000,38032.396876
-2041.968102,1142.159698,8000,38189.810849
2093.716142,2489.709716,8000,38348.321523
-5412.239371,-7877.145765,8000,38497.555567
-3018.933139,-831.787756,8000,38637.785005
-6084.786144,2474.78641,7885,38773.732202
124.765349,-3473.950108,2821,38798.989713
-5977.904596,2517.52328,7523,38941.223498
-1617.612923,-3245.717454,6979,39080.279382
-5042.172834,2479.791622,7434,39230.880712
2009.372242,-5672.788787,8000,39383.844838
2131.828118,2599.848361,8000,39540.628393
-4273.411023,-4385.411485,8000,39697.120986
2713.013727,2560.950015,8000,39851.693786
1801.159319,-9085.572019,8000,40006.555819
-2531.111382,2550.494381,8000,40155.215277
-5974.703688,1135.915312,7650,40293.595407
2630.403177,2168.926607,8000,40434.68172
1094.320957,-6076.543775,8000,40586.927678
2647.272244,-4927.089709,8000,40734.028871
2439.26499,2649.681254,8000,40889.058801
-3030.791787,-6371.821888,8000,41012.614169
2607.50424,-2223.438095,8000,41165.307017
2036.672419,-13181.494283,8000,41318.331737
2133.36209,2688.606529,8000,41464.518692
2599.278946,-6104.924151,8000,41602.519622
-5814.245043,-1516.963987,8000,41756.509314
-2207.339836,-10722.374533,8000,41910.176266
2655.839974,-2151.151121,8000,42056.531128
2762.815197,2559.523805,8000,42210.60467
-3114.357102,2393.704526,8000,42358.457681
-5978.534435,2198.266104,7852,42511.062091
2601.598393,2626.464063,8000,42652.322215
-2490.372843,-2569.61399,8000,42805.378094
-4531.04532,1696.22524,6867,42944.354461
2434.423357,-5846.406596,8000,43093.207152
297.179182,251.843316,793,43101.585569
-4869.07112,-1470.284829,8000,43254.570975
-6300.677329,874.003264,8000,43406.369471
2530.567849,2286.050812,8000,43556.001997
-2491.67546,-4255.787131,8000,43708.777872
2213.189358,396.17966,8000,43860.237346
2428.330727,2545.012967,8000,44007.563232
-619.00995,-1069.967469,8000,44158.259749
-234.706903,2581.880488,8000,44288.967344
2466.345109,2722.18991,8000,44441.732255
2638.27234,2518.150929,8000,44572.436405
698.20851,-13094.427168,8000,44697.705564
-605.300066,746.187476,2078,44713.677148
2471.560777,2646.052061,8000,44843.484359
-3931.689101,-1216.758213,8000,44983.74487
-1830.692026,-2024.182763,5653,45091.96708
705.045498,742.966872,2723,45114.617757
-1261.781607,2567.602975,8000,45238.059884
389.143162,801.65513,2416,45256.390988
2674.923734,2647.585109,8000,45382.726485
2721.106924,2714.340025,8000,45514.285459
2499.853947,2617.620982,8000,45651.31637
-909.484462,-2383.252956,4234,45760.344756
-1050.274163,-4656.429893,7565,45888.447014
2354.476172,-3912.886575,8000,46012.945263
2083.122194,-3198.09634,8000,46149.298707
2528.105477,-3163.366636,8000,46288.591867
1794.253175,2681.339349,8000,46416.671506
